,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Top5Budget
4752,2007-08,16/09/07,Sevilla,Recreativo,4,1,H,2,0,H,True
4753,2007-08,22/09/07,Barcelona,Sevilla,2,1,H,0,0,D,True
4754,2007-08,22/09/07,Recreativo,Espanol,2,1,H,0,1,A,False
4755,2007-08,23/09/07,Almeria,Mallorca,1,1,D,1,0,H,False
4756,2007-08,23/09/07,Ath Madrid,Santander,4,0,H,1,0,H,True
4757,2007-08,23/09/07,Betis,Valencia,1,2,A,0,0,D,False
4758,2007-08,23/09/07,Getafe,La Coruna,0,0,D,0,0,D,False
4759,2007-08,23/09/07,Levante,Ath Bilbao,1,2,A,0,1,A,False
4760,2007-08,23/09/07,Valladolid,Real Madrid,1,1,D,0,0,D,False
4761,2007-08,23/09/07,Villarreal,Murcia,2,0,H,0,0,D,False
4762,2007-08,23/09/07,Zaragoza,Osasuna,2,1,H,1,1,D,False
4763,2007-08,25/09/07,Sevilla,Espanol,2,3,A,0,1,A,True
4764,2007-08,26/09/07,Ath Bilbao,Ath Madrid,0,2,A,0,1,A,False
4765,2007-08,26/09/07,Barcelona,Zaragoza,4,1,H,4,1,H,True
4766,2007-08,26/09/07,La Coruna,Recreativo,0,2,A,0,1,A,False
4767,2007-08,26/09/07,Mallorca,Valladolid,4,2,H,0,2,A,False
4768,2007-08,26/09/07,Murcia,Almeria,0,1,A,0,1,A,False
4769,2007-08,26/09/07,Osasuna,Levante,4,1,H,1,1,D,False
4770,2007-08,26/09/07,Santander,Villarreal,0,2,A,0,1,A,False
4771,2007-08,26/09/07,Valencia,Getafe,2,1,H,2,0,H,True
4772,2007-08,27/09/07,Real Madrid,Betis,2,0,H,0,0,D,True
4773,2007-08,29/09/07,Levante,Barcelona,1,4,A,0,2,A,False
4774,2007-08,29/09/07,Zaragoza,Sevilla,2,0,H,0,0,D,False
4775,2007-08,30/09/07,Almeria,Santander,0,1,A,0,1,A,False
4776,2007-08,30/09/07,Ath Madrid,Osasuna,2,0,H,1,0,H,True
4777,2007-08,30/09/07,Betis,Mallorca,3,0,H,0,0,D,False
4778,2007-08,30/09/07,Espanol,La Coruna,1,0,H,1,0,H,False
4779,2007-08,30/09/07,Getafe,Real Madrid,0,1,A,0,0,D,False
4780,2007-08,30/09/07,Recreativo,Valencia,0,1,A,0,1,A,False
4781,2007-08,30/09/07,Valladolid,Murcia,1,4,A,0,1,A,False
4782,2007-08,30/09/07,Villarreal,Ath Bilbao,1,0,H,0,0,D,False
4783,2007-08,6/10/2007,Valencia,Espanol,1,2,A,1,1,D,True
4784,2007-08,7/10/2007,Ath Bilbao,Almeria,1,1,D,1,0,H,False
4785,2007-08,7/10/2007,Barcelona,Ath Madrid,3,0,H,2,0,H,True
4786,2007-08,7/10/2007,Mallorca,Getafe,4,2,H,0,1,A,False
4787,2007-08,7/10/2007,Murcia,Betis,0,0,D,0,0,D,False
4788,2007-08,7/10/2007,Osasuna,Villarreal,3,2,H,2,2,D,False
4789,2007-08,7/10/2007,Real Madrid,Recreativo,2,0,H,0,0,D,True
4790,2007-08,7/10/2007,Santander,Valladolid,2,0,H,0,0,D,False
4791,2007-08,7/10/2007,Sevilla,La Coruna,0,1,A,0,0,D,True
4792,2007-08,7/10/2007,Zaragoza,Levante,3,0,H,0,0,D,False
4793,2007-08,20/10/07,Espanol,Real Madrid,2,1,H,1,0,H,False
4794,2007-08,20/10/07,La Coruna,Valencia,2,4,A,1,3,A,False
4795,2007-08,20/10/07,Levante,Sevilla,0,2,A,0,2,A,False
4796,2007-08,20/10/07,Villarreal,Barcelona,3,1,H,3,1,H,False
4797,2007-08,21/10/07,Almeria,Osasuna,2,0,H,0,0,D,False
4798,2007-08,21/10/07,Ath Madrid,Zaragoza,4,0,H,2,0,H,True
4799,2007-08,21/10/07,Betis,Santander,1,1,D,0,0,D,False
4800,2007-08,21/10/07,Getafe,Murcia,2,0,H,0,0,D,False
4801,2007-08,21/10/07,Recreativo,Mallorca,0,2,A,0,1,A,False
4802,2007-08,21/10/07,Valladolid,Ath Bilbao,1,2,A,0,2,A,False
4803,2007-08,27/10/07,Ath Bilbao,Betis,0,0,D,0,0,D,False
4804,2007-08,27/10/07,Mallorca,Espanol,2,2,D,1,2,A,False
4805,2007-08,27/10/07,Real Madrid,La Coruna,3,1,H,1,1,D,True
4806,2007-08,28/10/07,Barcelona,Almeria,2,0,H,1,0,H,True
4807,2007-08,28/10/07,Levante,Ath Madrid,0,1,A,0,1,A,False
4808,2007-08,28/10/07,Murcia,Recreativo,1,0,H,0,0,D,False
4809,2007-08,28/10/07,Osasuna,Valladolid,2,2,D,0,1,A,False
4810,2007-08,28/10/07,Santander,Getafe,2,0,H,1,0,H,False
4811,2007-08,28/10/07,Sevilla,Valencia,3,0,H,1,0,H,True
4812,2007-08,28/10/07,Zaragoza,Villarreal,4,1,H,1,0,H,False
4813,2007-08,31/10/07,Almeria,Zaragoza,0,1,A,0,0,D,False
4814,2007-08,31/10/07,Ath Madrid,Sevilla,4,3,H,2,2,D,True
4815,2007-08,31/10/07,Betis,Osasuna,0,3,A,0,1,A,False
4816,2007-08,31/10/07,Getafe,Ath Bilbao,2,0,H,2,0,H,False
4817,2007-08,31/10/07,La Coruna,Mallorca,1,1,D,1,1,D,False
4818,2007-08,31/10/07,Recreativo,Santander,0,0,D,0,0,D,False
4819,2007-08,31/10/07,Valencia,Real Madrid,1,5,A,0,4,A,True
4820,2007-08,31/10/07,Villarreal,Levante,3,0,H,3,0,H,False
4821,2007-08,1/11/2007,Espanol,Murcia,0,0,D,0,0,D,False
4822,2007-08,1/11/2007,Valladolid,Barcelona,1,1,D,1,1,D,False
4823,2007-08,3/11/2007,Mallorca,Valencia,0,2,A,0,1,A,False
4824,2007-08,3/11/2007,Sevilla,Real Madrid,2,0,H,2,0,H,True
4825,2007-08,4/11/2007,Ath Bilbao,Recreativo,2,0,H,0,0,D,False
4826,2007-08,4/11/2007,Ath Madrid,Villarreal,3,4,A,2,2,D,True
4827,2007-08,4/11/2007,Barcelona,Betis,3,0,H,1,0,H,True
4828,2007-08,4/11/2007,Levante,Almeria,3,0,H,3,0,H,False
4829,2007-08,4/11/2007,Murcia,La Coruna,0,2,A,0,0,D,False
4830,2007-08,4/11/2007,Osasuna,Getafe,0,2,A,0,0,D,False
4831,2007-08,4/11/2007,Santander,Espanol,1,1,D,0,0,D,False
4832,2007-08,4/11/2007,Zaragoza,Valladolid,2,3,A,1,3,A,False
4833,2007-08,10/11/2007,Getafe,Barcelona,2,0,H,1,0,H,False
4834,2007-08,10/11/2007,Valencia,Murcia,3,0,H,2,0,H,True
4835,2007-08,11/11/2007,Almeria,Ath Madrid,0,0,D,0,0,D,False
4836,2007-08,11/11/2007,Betis,Zaragoza,2,1,H,0,1,A,False
4837,2007-08,11/11/2007,Espanol,Ath Bilbao,2,1,H,1,1,D,False
4838,2007-08,11/11/2007,La Coruna,Santander,0,1,A,0,0,D,False
4839,2007-08,11/11/2007,Real Madrid,Mallorca,4,3,H,2,2,D,True
4840,2007-08,11/11/2007,Recreativo,Osasuna,1,0,H,0,0,D,False
4841,2007-08,11/11/2007,Valladolid,Levante,1,0,H,0,0,D,False
4842,2007-08,11/11/2007,Villarreal,Sevilla,3,2,H,1,1,D,False
4843,2007-08,24/11/07,Barcelona,Recreativo,3,0,H,0,0,D,True
4844,2007-08,24/11/07,Murcia,Real Madrid,1,1,D,0,1,A,False
4845,2007-08,24/11/07,Sevilla,Mallorca,1,2,A,0,2,A,True
4846,2007-08,25/11/07,Ath Bilbao,La Coruna,2,2,D,1,0,H,False
4847,2007-08,25/11/07,Ath Madrid,Valladolid,4,3,H,1,1,D,True
4848,2007-08,25/11/07,Levante,Betis,4,3,H,2,2,D,False
4849,2007-08,25/11/07,Osasuna,Espanol,1,2,A,0,2,A,False
4850,2007-08,25/11/07,Santander,Valencia,1,0,H,0,0,D,False
4851,2007-08,25/11/07,Villarreal,Almeria,1,1,D,1,0,H,False
4852,2007-08,25/11/07,Zaragoza,Getafe,1,1,D,0,0,D,False
4853,2007-08,1/12/2007,Almeria,Sevilla,1,0,H,0,0,D,False
4854,2007-08,1/12/2007,Espanol,Barcelona,1,1,D,0,1,A,False
4855,2007-08,1/12/2007,Real Madrid,Santander,3,1,H,2,0,H,True
4856,2007-08,2/12/2007,Betis,Ath Madrid,0,2,A,0,1,A,False
4857,2007-08,2/12/2007,Getafe,Levante,2,1,H,0,1,A,False
4858,2007-08,2/12/2007,La Coruna,Osasuna,1,2,A,0,0,D,False
4859,2007-08,2/12/2007,Mallorca,Murcia,1,1,D,0,1,A,False
4860,2007-08,2/12/2007,Recreativo,Zaragoza,2,1,H,2,1,H,False
4861,2007-08,2/12/2007,Valencia,Ath Bilbao,0,3,A,0,1,A,True
4862,2007-08,2/12/2007,Valladolid,Villarreal,2,0,H,1,0,H,False
4863,2007-08,5/12/2007,Osasuna,Sevilla,1,1,D,1,0,H,False
4864,2007-08,8/12/2007,Ath Bilbao,Real Madrid,0,1,A,0,0,D,False
4865,2007-08,8/12/2007,Osasuna,Valencia,0,0,D,0,0,D,False
4866,2007-08,9/12/2007,Almeria,Valladolid,1,0,H,0,0,D,False
4867,2007-08,9/12/2007,Ath Madrid,Getafe,1,0,H,1,0,H,True
4868,2007-08,9/12/2007,Barcelona,La Coruna,2,1,H,1,1,D,True
4869,2007-08,9/12/2007,Levante,Recreativo,0,2,A,0,1,A,False
4870,2007-08,9/12/2007,Santander,Mallorca,3,1,H,2,1,H,False
4871,2007-08,9/12/2007,Sevilla,Murcia,3,1,H,1,0,H,True
4872,2007-08,9/12/2007,Villarreal,Betis,0,1,A,0,1,A,False
4873,2007-08,9/12/2007,Zaragoza,Espanol,3,3,D,1,3,A,False
4874,2007-08,15/12/07,Espanol,Levante,1,0,H,1,0,H,False
4875,2007-08,15/12/07,Valencia,Barcelona,0,3,A,0,2,A,True
4876,2007-08,16/12/07,Betis,Almeria,3,1,H,1,1,D,False
4877,2007-08,16/12/07,Getafe,Villarreal,1,3,A,0,1,A,False
4878,2007-08,16/12/07,La Coruna,Zaragoza,1,1,D,0,1,A,False
4879,2007-08,16/12/07,Mallorca,Ath Bilbao,0,0,D,0,0,D,False
4880,2007-08,16/12/07,Murcia,Santander,2,1,H,0,0,D,False
4881,2007-08,16/12/07,Real Madrid,Osasuna,2,0,H,1,0,H,True
4882,2007-08,16/12/07,Recreativo,Ath Madrid,0,0,D,0,0,D,False
4883,2007-08,16/12/07,Valladolid,Sevilla,0,0,D,0,0,D,False
4884,2007-08,22/12/07,Almeria,Getafe,0,2,A,0,1,A,False
4885,2007-08,22/12/07,Sevilla,Santander,4,1,H,1,0,H,True
4886,2007-08,22/12/07,Zaragoza,Valencia,2,2,D,2,0,H,False
4887,2007-08,23/12/07,Ath Bilbao,Murcia,1,1,D,1,0,H,False
4888,2007-08,23/12/07,Ath Madrid,Espanol,1,2,A,1,0,H,True
4889,2007-08,23/12/07,Barcelona,Real Madrid,0,1,A,0,1,A,True
4890,2007-08,23/12/07,Levante,La Coruna,0,1,A,0,0,D,False
4891,2007-08,23/12/07,Osasuna,Mallorca,3,1,H,1,0,H,False
4892,2007-08,23/12/07,Valladolid,Betis,0,0,D,0,0,D,False
4893,2007-08,23/12/07,Villarreal,Recreativo,1,1,D,1,1,D,False
4894,2007-08,5/1/2008,Espanol,Villarreal,3,0,H,3,0,H,False
4895,2007-08,5/1/2008,Mallorca,Barcelona,0,2,A,0,0,D,False
4896,2007-08,6/1/2008,Getafe,Valladolid,0,3,A,0,0,D,False
4897,2007-08,6/1/2008,La Coruna,Ath Madrid,0,3,A,0,1,A,False
4898,2007-08,6/1/2008,Murcia,Osasuna,2,0,H,0,0,D,False
4899,2007-08,6/1/2008,Real Madrid,Zaragoza,2,0,H,0,0,D,True
4900,2007-08,6/1/2008,Recreativo,Almeria,1,1,D,1,1,D,False
4901,2007-08,6/1/2008,Santander,Ath Bilbao,1,0,H,1,0,H,False
4902,2007-08,6/1/2008,Sevilla,Betis,3,0,H,2,0,H,True
4903,2007-08,6/1/2008,Valencia,Levante,0,0,D,0,0,D,True
4904,2007-08,12/1/2008,Ath Bilbao,Sevilla,2,0,H,1,0,H,False
4905,2007-08,12/1/2008,Barcelona,Murcia,4,0,H,1,0,H,True
4906,2007-08,13/01/08,Almeria,Espanol,1,0,H,0,0,D,False
4907,2007-08,13/01/08,Ath Madrid,Valencia,1,0,H,1,0,H,True
4908,2007-08,13/01/08,Betis,Getafe,3,2,H,2,0,H,False
4909,2007-08,13/01/08,Levante,Real Madrid,0,2,A,0,0,D,False
4910,2007-08,13/01/08,Osasuna,Santander,0,2,A,0,0,D,False
4911,2007-08,13/01/08,Valladolid,Recreativo,3,1,H,2,1,H,False
4912,2007-08,13/01/08,Villarreal,La Coruna,4,3,H,1,1,D,False
4913,2007-08,13/01/08,Zaragoza,Mallorca,2,2,D,2,1,H,False
4914,2007-08,19/01/08,Getafe,Sevilla,3,2,H,1,1,D,False
4915,2007-08,19/01/08,Villarreal,Valencia,3,0,H,1,0,H,False
4916,2007-08,20/01/08,Almeria,La Coruna,1,0,H,0,0,D,False
4917,2007-08,20/01/08,Ath Madrid,Real Madrid,0,2,A,0,2,A,True
4918,2007-08,20/01/08,Barcelona,Santander,1,0,H,1,0,H,True
4919,2007-08,20/01/08,Betis,Recreativo,1,1,D,0,0,D,False
4920,2007-08,20/01/08,Levante,Mallorca,2,2,D,1,1,D,False
4921,2007-08,20/01/08,Osasuna,Ath Bilbao,2,0,H,0,0,D,False
4922,2007-08,20/01/08,Valladolid,Espanol,2,1,H,2,0,H,False
4923,2007-08,20/01/08,Zaragoza,Murcia,3,1,H,1,0,H,False
4924,2007-08,26/01/08,Sevilla,Osasuna,2,1,H,0,0,D,True
4925,2007-08,27/01/08,Ath Bilbao,Barcelona,1,1,D,0,1,A,False
4926,2007-08,27/01/08,Espanol,Betis,1,2,A,0,1,A,False
4927,2007-08,27/01/08,La Coruna,Valladolid,3,1,H,1,0,H,False
4928,2007-08,27/01/08,Mallorca,Ath Madrid,1,0,H,1,0,H,False
4929,2007-08,27/01/08,Murcia,Levante,2,3,A,0,0,D,False
4930,2007-08,27/01/08,Real Madrid,Villarreal,3,2,H,1,1,D,True
4931,2007-08,27/01/08,Recreativo,Getafe,1,3,A,1,2,A,False
4932,2007-08,27/01/08,Santander,Zaragoza,2,2,D,1,0,H,False
4933,2007-08,27/01/08,Valencia,Almeria,0,1,A,0,1,A,True
4934,2007-08,2/2/2008,Almeria,Real Madrid,2,0,H,1,0,H,False
4935,2007-08,2/2/2008,Betis,La Coruna,0,1,A,0,1,A,False
4936,2007-08,3/2/2008,Ath Madrid,Murcia,1,1,D,0,0,D,True
4937,2007-08,3/2/2008,Barcelona,Osasuna,1,0,H,0,0,D,True
4938,2007-08,3/2/2008,Getafe,Espanol,0,1,A,0,1,A,False
4939,2007-08,3/2/2008,Levante,Santander,1,1,D,0,0,D,False
4940,2007-08,3/2/2008,Recreativo,Sevilla,1,2,A,0,1,A,False
4941,2007-08,3/2/2008,Valladolid,Valencia,0,2,A,0,0,D,False
4942,2007-08,3/2/2008,Villarreal,Mallorca,1,1,D,1,1,D,False
4943,2007-08,3/2/2008,Zaragoza,Ath Bilbao,1,0,H,1,0,H,False
4944,2007-08,9/2/2008,La Coruna,Getafe,1,1,D,1,0,H,False
4945,2007-08,9/2/2008,Murcia,Villarreal,0,1,A,0,0,D,False
4946,2007-08,9/2/2008,Sevilla,Barcelona,1,1,D,1,0,H,True
4947,2007-08,10/2/2008,Ath Bilbao,Levante,1,0,H,0,0,D,False
4948,2007-08,10/2/2008,Espanol,Recreativo,1,2,A,1,2,A,False
4949,2007-08,10/2/2008,Mallorca,Almeria,0,0,D,0,0,D,False
4950,2007-08,10/2/2008,Osasuna,Zaragoza,1,0,H,1,0,H,False
4951,2007-08,10/2/2008,Real Madrid,Valladolid,7,0,H,5,0,H,True
4952,2007-08,10/2/2008,Santander,Ath Madrid,0,2,A,0,0,D,False
4953,2007-08,10/2/2008,Valencia,Betis,3,1,H,2,0,H,True
4954,2007-08,16/02/08,Betis,Real Madrid,2,1,H,2,1,H,False
4955,2007-08,16/02/08,Espanol,Sevilla,2,4,A,1,2,A,False
4956,2007-08,16/02/08,Zaragoza,Barcelona,1,2,A,0,1,A,False
4957,2007-08,17/02/08,Almeria,Murcia,1,0,H,1,0,H,False
4958,2007-08,17/02/08,Ath Madrid,Ath Bilbao,1,2,A,1,2,A,True
4959,2007-08,17/02/08,Getafe,Valencia,0,0,D,0,0,D,False
4960,2007-08,17/02/08,Levante,Osasuna,2,1,H,0,1,A,False
4961,2007-08,17/02/08,Recreativo,La Coruna,3,2,H,0,1,A,False
4962,2007-08,17/02/08,Valladolid,Mallorca,1,1,D,1,0,H,False
4963,2007-08,17/02/08,Villarreal,Santander,0,0,D,0,0,D,False
4964,2007-08,23/02/08,Sevilla,Zaragoza,5,0,H,3,0,H,True
4965,2007-08,23/02/08,Valencia,Recreativo,1,1,D,1,0,H,True
4966,2007-08,24/02/08,Ath Bilbao,Villarreal,1,2,A,1,0,H,False
4967,2007-08,24/02/08,Barcelona,Levante,5,1,H,2,1,H,True
4968,2007-08,24/02/08,La Coruna,Espanol,2,0,H,2,0,H,False
4969,2007-08,24/02/08,Mallorca,Betis,1,1,D,0,0,D,False
4970,2007-08,24/02/08,Murcia,Valladolid,0,1,A,0,1,A,False
4971,2007-08,24/02/08,Osasuna,Ath Madrid,3,1,H,2,1,H,False
4972,2007-08,24/02/08,Real Madrid,Getafe,0,1,A,0,0,D,True
4973,2007-08,24/02/08,Santander,Almeria,1,0,H,0,0,D,False
4974,2007-08,1/3/2008,Ath Madrid,Barcelona,4,2,H,2,1,H,True
4975,2007-08,1/3/2008,Espanol,Valencia,2,0,H,1,0,H,False
4976,2007-08,1/3/2008,La Coruna,Sevilla,2,1,H,1,1,D,False
4977,2007-08,1/3/2008,Recreativo,Real Madrid,2,3,A,1,1,D,False
4978,2007-08,2/3/2008,Almeria,Ath Bilbao,1,1,D,0,0,D,False
4979,2007-08,2/3/2008,Betis,Murcia,4,0,H,2,0,H,False
4980,2007-08,2/3/2008,Getafe,Mallorca,3,3,D,2,1,H,False
4981,2007-08,2/3/2008,Levante,Zaragoza,2,1,H,1,0,H,False
4982,2007-08,2/3/2008,Valladolid,Santander,0,1,A,0,0,D,False
4983,2007-08,2/3/2008,Villarreal,Osasuna,0,0,D,0,0,D,False
4984,2007-08,8/3/2008,Real Madrid,Espanol,2,1,H,1,1,D,True
4985,2007-08,8/3/2008,Zaragoza,Ath Madrid,2,1,H,1,1,D,False
4986,2007-08,9/3/2008,Ath Bilbao,Valladolid,2,0,H,1,0,H,False
4987,2007-08,9/3/2008,Barcelona,Villarreal,1,2,A,0,1,A,True
4988,2007-08,9/3/2008,Mallorca,Recreativo,7,1,H,5,1,H,False
4989,2007-08,9/3/2008,Murcia,Getafe,0,3,A,0,0,D,False
4990,2007-08,9/3/2008,Osasuna,Almeria,2,1,H,2,1,H,False
4991,2007-08,9/3/2008,Santander,Betis,3,0,H,0,0,D,False
4992,2007-08,9/3/2008,Sevilla,Levante,2,1,H,1,1,D,True
4993,2007-08,9/3/2008,Valencia,La Coruna,2,2,D,2,2,D,True
4994,2007-08,15/03/08,Betis,Ath Bilbao,1,2,A,1,1,D,False
4995,2007-08,15/03/08,La Coruna,Real Madrid,1,0,H,0,0,D,False
4996,2007-08,15/03/08,Recreativo,Murcia,4,2,H,1,1,D,False
4997,2007-08,15/03/08,Valencia,Sevilla,1,2,A,0,2,A,True
4998,2007-08,16/03/08,Almeria,Barcelona,2,2,D,1,1,D,False
4999,2007-08,16/03/08,Ath Madrid,Levante,3,0,H,2,0,H,True
5000,2007-08,16/03/08,Espanol,Mallorca,2,1,H,0,1,A,False
5001,2007-08,16/03/08,Getafe,Santander,2,1,H,0,0,D,False
5002,2007-08,16/03/08,Valladolid,Osasuna,0,0,D,0,0,D,False
5003,2007-08,16/03/08,Villarreal,Zaragoza,2,0,H,1,0,H,False
5004,2007-08,22/03/08,Mallorca,La Coruna,1,0,H,1,0,H,False
5005,2007-08,22/03/08,Sevilla,Ath Madrid,1,2,A,0,1,A,True
5006,2007-08,23/03/08,Ath Bilbao,Getafe,1,0,H,1,0,H,False
5007,2007-08,23/03/08,Barcelona,Valladolid,4,1,H,1,1,D,True
5008,2007-08,23/03/08,Levante,Villarreal,1,2,A,0,1,A,False
5009,2007-08,23/03/08,Murcia,Espanol,4,0,H,1,0,H,False
5010,2007-08,23/03/08,Osasuna,Betis,0,1,A,0,0,D,False
5011,2007-08,23/03/08,Real Madrid,Valencia,2,3,A,1,1,D,True
5012,2007-08,23/03/08,Santander,Recreativo,2,0,H,0,0,D,False
5013,2007-08,23/03/08,Zaragoza,Almeria,1,1,D,0,0,D,False
5014,2007-08,29/03/08,Betis,Barcelona,3,2,H,0,2,A,False
5015,2007-08,29/03/08,Villarreal,Ath Madrid,3,0,H,2,0,H,False
5016,2007-08,30/03/08,Almeria,Levante,2,1,H,2,0,H,False
5017,2007-08,30/03/08,Espanol,Santander,0,3,A,0,2,A,False
5018,2007-08,30/03/08,Getafe,Osasuna,0,2,A,0,1,A,False
5019,2007-08,30/03/08,La Coruna,Murcia,3,1,H,1,1,D,False
5020,2007-08,30/03/08,Real Madrid,Sevilla,3,1,H,2,1,H,True
5021,2007-08,30/03/08,Recreativo,Ath Bilbao,1,1,D,1,0,H,False
5022,2007-08,30/03/08,Valencia,Mallorca,0,3,A,0,2,A,True
5023,2007-08,30/03/08,Valladolid,Zaragoza,2,1,H,0,1,A,False
5024,2007-08,5/4/2008,Mallorca,Real Madrid,1,1,D,0,1,A,False
5025,2007-08,5/4/2008,Osasuna,Recreativo,0,1,A,0,1,A,False
5026,2007-08,6/4/2008,Ath Bilbao,Espanol,1,0,H,1,0,H,False
5027,2007-08,6/4/2008,Ath Madrid,Almeria,6,3,H,4,3,H,True
5028,2007-08,6/4/2008,Barcelona,Getafe,0,0,D,0,0,D,True
5029,2007-08,6/4/2008,Levante,Valladolid,0,3,A,0,1,A,False
5030,2007-08,6/4/2008,Murcia,Valencia,1,0,H,1,0,H,False
5031,2007-08,6/4/2008,Santander,La Coruna,1,3,A,1,3,A,False
5032,2007-08,6/4/2008,Sevilla,Villarreal,2,0,H,1,0,H,True
5033,2007-08,6/4/2008,Zaragoza,Betis,0,3,A,0,2,A,False
5034,2007-08,12/4/2008,Recreativo,Barcelona,2,2,D,1,1,D,False
5035,2007-08,12/4/2008,Valencia,Santander,1,2,A,0,0,D,True
5036,2007-08,13/04/08,Almeria,Villarreal,1,0,H,0,0,D,False
5037,2007-08,13/04/08,Betis,Levante,0,1,A,0,0,D,False
5038,2007-08,13/04/08,Espanol,Osasuna,0,1,A,0,1,A,False
5039,2007-08,13/04/08,Getafe,Zaragoza,0,0,D,0,0,D,False
5040,2007-08,13/04/08,La Coruna,Ath Bilbao,3,0,H,1,0,H,False
5041,2007-08,13/04/08,Mallorca,Sevilla,2,3,A,0,1,A,False
5042,2007-08,13/04/08,Real Madrid,Murcia,1,0,H,0,0,D,True
5043,2007-08,13/04/08,Valladolid,Ath Madrid,1,1,D,0,0,D,False
5044,2007-08,19/04/08,Ath Madrid,Betis,1,3,A,1,1,D,True
5045,2007-08,19/04/08,Barcelona,Espanol,0,0,D,0,0,D,True
5046,2007-08,19/04/08,Sevilla,Almeria,1,4,A,0,1,A,True
5047,2007-08,19/04/08,Zaragoza,Recreativo,3,0,H,2,0,H,False
5048,2007-08,20/04/08,Ath Bilbao,Valencia,5,1,H,1,0,H,False
5049,2007-08,20/04/08,Levante,Getafe,3,1,H,2,0,H,False
5050,2007-08,20/04/08,Murcia,Mallorca,1,4,A,0,2,A,False
5051,2007-08,20/04/08,Osasuna,La Coruna,0,1,A,0,0,D,False
5052,2007-08,20/04/08,Santander,Real Madrid,0,2,A,0,1,A,False
5053,2007-08,20/04/08,Villarreal,Valladolid,2,0,H,1,0,H,False
5054,2007-08,26/04/08,La Coruna,Barcelona,2,0,H,0,0,D,False
5055,2007-08,26/04/08,Murcia,Sevilla,0,0,D,0,0,D,False
5056,2007-08,27/04/08,Betis,Villarreal,0,1,A,0,1,A,False
5057,2007-08,27/04/08,Espanol,Zaragoza,1,1,D,0,0,D,False
5058,2007-08,27/04/08,Getafe,Ath Madrid,1,1,D,1,1,D,False
5059,2007-08,27/04/08,Mallorca,Santander,3,1,H,0,0,D,False
5060,2007-08,27/04/08,Real Madrid,Ath Bilbao,3,0,H,1,0,H,True
5061,2007-08,27/04/08,Recreativo,Levante,2,0,H,2,0,H,False
5062,2007-08,27/04/08,Valencia,Osasuna,3,0,H,1,0,H,True
5063,2007-08,27/04/08,Valladolid,Almeria,1,0,H,0,0,D,False
5064,2007-08,3/5/2008,Ath Madrid,Recreativo,3,0,H,1,0,H,True
5065,2007-08,3/5/2008,Zaragoza,La Coruna,1,0,H,0,0,D,False
5066,2007-08,4/5/2008,Almeria,Betis,1,1,D,0,1,A,False
5067,2007-08,4/5/2008,Ath Bilbao,Mallorca,1,2,A,1,1,D,False
5068,2007-08,4/5/2008,Barcelona,Valencia,6,0,H,3,0,H,True
5069,2007-08,4/5/2008,Levante,Espanol,1,1,D,0,0,D,False
5070,2007-08,4/5/2008,Osasuna,Real Madrid,1,2,A,0,0,D,False
5071,2007-08,4/5/2008,Santander,Murcia,3,2,H,1,2,A,False
5072,2007-08,4/5/2008,Sevilla,Valladolid,2,0,H,2,0,H,True
5073,2007-08,4/5/2008,Villarreal,Getafe,2,0,H,2,0,H,False
5074,2007-08,7/5/2008,Betis,Valladolid,1,1,D,0,0,D,False
5075,2007-08,7/5/2008,Getafe,Almeria,4,2,H,1,2,A,False
5076,2007-08,7/5/2008,La Coruna,Levante,1,0,H,0,0,D,False
5077,2007-08,7/5/2008,Mallorca,Osasuna,2,1,H,1,0,H,False
5078,2007-08,7/5/2008,Murcia,Ath Bilbao,1,2,A,1,1,D,False
5079,2007-08,7/5/2008,Real Madrid,Barcelona,4,1,H,2,0,H,True
5080,2007-08,7/5/2008,Recreativo,Villarreal,0,2,A,0,0,D,False
5081,2007-08,7/5/2008,Santander,Sevilla,0,3,A,0,1,A,False
5082,2007-08,7/5/2008,Valencia,Zaragoza,1,0,H,1,0,H,True
5083,2007-08,8/5/2008,Espanol,Ath Madrid,0,2,A,0,2,A,False
5084,2007-08,11/5/2008,Almeria,Recreativo,0,2,A,0,2,A,False
5085,2007-08,11/5/2008,Ath Bilbao,Santander,0,0,D,0,0,D,False
5086,2007-08,11/5/2008,Ath Madrid,La Coruna,1,0,H,1,0,H,True
5087,2007-08,11/5/2008,Barcelona,Mallorca,2,3,A,1,0,H,True
5088,2007-08,11/5/2008,Betis,Sevilla,0,2,A,0,1,A,False
5089,2007-08,11/5/2008,Levante,Valencia,1,5,A,1,3,A,False
5090,2007-08,11/5/2008,Osasuna,Murcia,2,1,H,1,0,H,False
5091,2007-08,11/5/2008,Valladolid,Getafe,0,0,D,0,0,D,False
5092,2007-08,11/5/2008,Villarreal,Espanol,2,0,H,2,0,H,False
5093,2007-08,11/5/2008,Zaragoza,Real Madrid,2,2,D,1,1,D,False
5094,2007-08,17/05/08,Murcia,Barcelona,3,5,A,1,3,A,False
5095,2007-08,18/05/08,Espanol,Almeria,1,3,A,0,1,A,False
5096,2007-08,18/05/08,Getafe,Betis,1,1,D,1,0,H,False
5097,2007-08,18/05/08,La Coruna,Villarreal,0,2,A,0,1,A,False
5098,2007-08,18/05/08,Mallorca,Zaragoza,3,2,H,1,0,H,False
5099,2007-08,18/05/08,Real Madrid,Levante,5,2,H,3,0,H,True
